K,Bytes,AvgTimeMs
# Client started: Wed Jan 28 01:08:00 MSK 2026
# Parameters: N=1024, M=5000, Q=10
4842,4958216,132
4843,4959240,134
4844,4960264,134
4845,4961288,137
4846,4962312,140
4847,4963336,132
4848,4964360,142
4849,4965384,140
4850,4966408,139
4851,4967432,148
4852,4968456,131
4853,4969480,135
4854,4970504,129
4855,4971528,136
4856,4972552,142
4857,4973576,152
4858,4974600,144
4859,4975624,152
4860,4976648,145
4861,4977672,146
4862,4978696,152
4863,4979720,171
4864,4980744,156
4865,4981768,139
4866,4982792,141
4867,4983816,142
4868,4984840,134
4869,4985864,140
4870,4986888,139
4871,4987912,142
4872,4988936,141
4873,4989960,138
4874,4990984,144
4875,4992008,134
4876,4993032,132
4877,4994056,148
4878,4995080,141
4879,4996104,137
4880,4997128,140
4881,4998152,153
4882,4999176,135
4883,5000200,134
4884,5001224,145
4885,5002248,152
4886,5003272,172
4887,5004296,140
4888,5005320,133
4889,5006344,143
4890,5007368,133
4891,5008392,133
4892,5009416,136
4893,5010440,130
4894,5011464,135
4895,5012488,142
4896,5013512,142
4897,5014536,138
4898,5015560,143
4899,5016584,129
4900,5017608,144
4901,5018632,142
4902,5019656,138
4903,5020680,147
4904,5021704,137
4905,5022728,138
4906,5023752,136
4907,5024776,142
4908,5025800,136
4909,5026824,138
4910,5027848,146
4911,5028872,134
4912,5029896,146
4913,5030920,159
4914,5031944,139
4915,5032968,137
4916,5033992,137
4917,5035016,134
4918,5036040,135
4919,5037064,133
4920,5038088,136
4921,5039112,140
4922,5040136,133
4923,5041160,133
4924,5042184,142
4925,5043208,150
4926,5044232,150
4927,5045256,143
4928,5046280,145
4929,5047304,135
4930,5048328,137
4931,5049352,134
4932,5050376,132
4933,5051400,137
4934,5052424,137
4935,5053448,143
4936,5054472,132
4937,5055496,135
4938,5056520,137
4939,5057544,133
4940,5058568,146
4941,5059592,137
4942,5060616,141
4943,5061640,138
4944,5062664,136
4945,5063688,155
4946,5064712,139
4947,5065736,151
4948,5066760,142
4949,5067784,144
4950,5068808,160
4951,5069832,171
4952,5070856,168
4953,5071880,143
4954,5072904,137
4955,5073928,161
4956,5074952,148
4957,5075976,139
4958,5077000,161
4959,5078024,146
4960,5079048,138
4961,5080072,141
4962,5081096,148
4963,5082120,137
4964,5083144,133
4965,5084168,144
4966,5085192,138
4967,5086216,134
4968,5087240,134
4969,5088264,147
4970,5089288,144
4971,5090312,137
4972,5091336,135
4973,5092360,150
4974,5093384,150
4975,5094408,145
4976,5095432,141
4977,5096456,137
4978,5097480,138
4979,5098504,145
4980,5099528,143
4981,5100552,140
4982,5101576,167
4983,5102600,297
4984,5103624,290
4985,5104648,271
4986,5105672,233
4987,5106696,200
4988,5107720,210
4989,5108744,250
4990,5109768,217
4991,5110792,211
4992,5111816,193
4993,5112840,142
4994,5113864,152
4995,5114888,149
4996,5115912,140
4997,5116936,138
4998,5117960,136
4999,5118984,145
